ItemNumber,UPC,GTIN,Category,Brand,Name,Varietal,BlendDetails,Vintage,WineType,BarrelAged,Age,Proof,Style,Country,SubRegion,BottleSize,BottleUOM,Closure,BottleMaterial,BottleHeight,BottleWidth,BottleDepth,BottleWeight,BottlesPerCase,VolumeCaseLiters,CaseWidth,CaseDepth,CaseHeight,CaseWeight,CaseCube,Ti,Hi,CasesPerPallet,CasesProduced,Vinification,Kosher,Mevushal,KosherCertifyingAgency,GlutenFree,Vegan,TastingNote,FoodPairing,WinemakersDistillers,ProductionProcess,SoilType,Topography,AgingProcess,ABVProof,pH,Acidity,ResidualSugarGL,Brix,Awards,Reviews,Rating
30202,087752019627,10087752019624,Imports Under,Teperberg,WHITE SEMI DRY VISION TEPERBERG 750ML,,Muscat of Alexandria/Viognier,2020,White,No,,,Semi Dry,Israel,,750,ML,Diam,Glass,0,0,0,0,12,9,9.1,12.3,12.8,36.6,0.83,17,5,85,9000,"Pressed, cold settled, racked, yeast pitched, fermentation at 14â„ƒ under controlled temperatures, chilled/filtered with residual sugar. Each variety processed seperately/blended before bottling.  ",Kosher For Passover,Yes,OU; Badatz Eidah Chareidit; Machfud,No,No,"A delightful, easy-drinking/slightly sweet palate featuring notes of pears, orange/honeysuckle.",Apertif or with asian cuisine.,"Shiki Rauchberger, Olivier Fratty, Dani Friedenberg",0,Pale Rendzina,"Hill slope,  Mediterranean climate ",Stainless steel,11.50,3.35,6.1,14,0,,,
30230,087752019603,10087752019600,Imports Under,Teperberg,MERLOT VISION TEPERBERG 750ML,Merlot,,2020,Red,No,,,Dry,Israel,,750,ML,Diam,Glass,0,0,0,0,12,9,9,11.9,13.1,34.65,0.81,17,5,85,20000,"Destemmed, crushed, yeast pitched, fermentation under controlled temperature with dynamic pump-overs, pressed at dryness, MLF, racking.",Kosher For Passover,Yes,OU; Badatz Eidah Chareidit; Machfud,No,No,"Dark garnet, with aromas of black and red berries, cranberries with a medium-palate highlighting hints of oak on the moderately long finish.",Roasted chicken or pasta balognese.,"Shiki Rauchberger, Olivier Fratty, Dani Friedenberg",0,Pale Rendzina,"Hill slope,  Mediterranean climate ",3 months with French and American oak ,12.50,3.74,5.5,dry,0,,,
30332,087752021545,10087752021542,Imports Under,Teperberg,MERLOT ESSENCE TEPERBERG 750 ML,Merlot,,2016,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,6,4.5,10.9,14.1,7.5,23.15,0.67,11,8,88,2040,"Destemmed, crushed, cold soaked, alcoholic fermentation in stainless steel at 25â„ƒ, extended maceration, pressed, MLF in stainless steel tank, barrel aged, bottle aged.",Kosher For Passover,No,OU; Badatz Eidah Chareidit; Machfud,No,No,Medium to full'bodied and fruit-forward Merlot with notes of ripe red fruits and toasty oak. Green notes and hints of earth are distinctive with ripe tannins lingering on the finish.,Grilled duck or rich sharp cheeses.,"Shiki Rauchberger, Olivier Fratty",0,Pale Rendzina,"Narrow wadi bed at mountainous foothills, cooler Mediterranean climate  ","18 months in new and used French oak barrels, bottle aged 10 months",14.50,3.59,6,dry,0,,,
30355,087752021552,10087752021559,Imports Under,Teperberg,MALBEC ESSENCE TEPERBERG 750 ML,Malbec,,2017,Red,No,,,Dry,Israel,Samson,750,ML,Diam,Glass,0,0,0,0,6,4.5,10.8,13.9,7.5,23.3,0.65,11,8,88,5200,"Destemmed, crushed, cold soaked, alcoholic fermentation in stainless steel at 27â„ƒ, extended maceration, pressed, MLF in stainless steel tank, barrel aged, bottle aged.",Kosher For Passover,No,OU; Badatz Eidah Chareidit; Machfud,No,No,"The Malbeca''s intense red fruit and the fresh and delicate herbs derived from the variety join together in a well-balanced wine that can be uncorked and enjoyed anytime, anywhere.",Grilled duck or rich sharp cheeses.,"Shiki Rauchberger, Olivier Fratty, Dani Friedenberg",0,Grumusol,"Plateau, Mediterranean climate ","18 months in French oaks barrels, 6 months bottle aged",14.00,3.65,6.2,dry,0,,,
35110,087752011805,10087752011802,Imports Under,Shiloh,CABERNET SAUVIGNON SHOR SHILOH 750 ML,Cabernet Sauvignon,,2019,Red,No,,,Dry,Israel,Judean Hills,750,ML,Cork,Glass,0,0,0,0,12,9,10,12.25,12.25,34,0.87,0,0,75,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer (Bnei Brak),No,No,"This well crafted dry red wine possesses a unique rich Bordeaux color with sweet aromas, which echoes rich black fruit delicately balanced with charred oak wood.",,Amichai Lourie,0,,,,14.50,3.54,6.5,4.7,0,,,
35116,087752012093,10087752012090,Imports Under,Shiloh,CABERNET SAUV SECRET RESERVE MEVUSHAL SHILOH 750 ML,Cabernet Sauvignon,,2018,Red,No,,,Dry,Israel,Judean Hills,750,ML,Cork,Glass,0,0,0,0,12,9,9.6,12.7,13.4,40.7,0.95,0,0,75,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer (Bnei Brak),No,No,"Dark and opaque red, with aromas of very ripe black fruit, blueberry, cassis and pepper in the background. Rich bouquet of tobacco and coffee. Intense fruit flavors and black plum, with a long finish.",,Amichai Lourie,0,,,18 months in French oak barrels,14.50,3.55,6.29,5,0,,,
35130,087752013687,10087752013684,Imports Under,Shiloh,MERLOT SHILOH SECRET 750 ML,Merlot,,2018,Red,No,,,Dry,Israel,Judean Hills,750,ML,Cork,Glass,0,0,0,0,12,9,9.1,12.8,13.5,40.05,0.91,0,0,75,,,Kosher For Passover,No,OK; Chug Chasam Sofer (Bnei Brak),No,No,"A dark and deep red Merlot, with a mixture of fruit and coffee aromas, intense fruit flavors and incredible balance.",,Amichai Lourie,0,,,20 months in French oak barrels,14.50,3.49,6.35,4.7,0,,,
35155,087752020746,10087752020743,Imports Under,Shiloh,MOSAIC EXCLUSIVE EDITION SHILOH 750 ML,,Merlot/Cabernet Sauvignon/Cabernet Franc/Petit Verdot,2017,Red,No,,,Dry,Israel,Judean Hills,750,ML,,Glass,13,2.75,2.75,0,6,4.5,8.9,12.4,14,25.8,0.89,15,4,77,,,Kosher For Passover,No,OK; Chug Chasam Sofer (Bnei Brak),No,No,"Dark garnet with aromas of blackberries, raspberries and toasty oak. Medium-full bodied, spicy with lots of rich red berries on the finish.",,,0,,,,14.30,,,,0,,,
35170,087752013670,10087752013677,Imports Over,Shiloh,SHIRAZ SHILOH SECRET MEVUSHAL 750 ML,Shiraz,,2018,Red,No,,,Dry,Israel,Judean Hills,750,ML,Cork,Glass,0,0,0,0,12,9,9.4,12.8,13.4,40.45,0.93,0,0,75,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer (Bnei Brak),No,No,,,Amichai Lourie,0,,,18 months in French oak barrels,14.10,3.6,7.2,4.5999999999999996,0,,,
41270,087752022870,10087752022877,Imports Under,French Selections,LES MARRONNIERS CHABLIS 750 ML,,,2019,White,No,,,Dry,France,Chablis,750,ML,,Glass,11.6,3,3,2.65,12,9,10,13.3,12.1,32.65,0.93,14,5,70,,,Kosher For Passover,Yes,OU; Rabbi Seckbach,No,No,"This wine exhibits the flinty mineralogy of its terrior, underlined by citrus aromas and refreshing and fruity flavors",,,0,,,,12.50,,,,0,,,
35275,087752019207,10087752019204,Imports Under,Psagot,SINAI RED PSAGOT MEVUSHAL 750 ML,,Cabernet Sauvignon/Syrah,2020,Red,No,,,Dry,Israel,Judean Hills,750,ML,Natural Cork,Glass,11.75,2.8,2.8,0,12,9,9.6,12.4,11.7,32.65,0.81,14,5,70,11150,"We harvested the grapes for this wine a bit early to maintain vibrance/fresh fruit. The different parcels were fermented separately, blended/then spent 8 months aging with Franch oak staves. Then the wine was raked, filtered/bottled.",Kosher For Passover,Yes,OU; Badatz Edah HaChareidis,No,No,"Flavors/notes of blackberry, milk chocolate/hints of spicy vanilla. A rich wine that is luscious, peppery/soft.",Barbecued and/or slightly smoked meats.,Yaacov Oryah,0,Limestone Soil,"Vineards with significant distance from the Mediterranean Sea resulting in big differences between day/night temperatures (continental climate). The high elevation vineards are fully exposed to the evening mediterranean breeze, resulting in fast cooling vines, slowing metabolism/resulting of self preservence of natural acidity.",8 months vat aged with French oak staves.,14.50,3.6,5.4,2.5,0,,,
35292,087752019399,10087752019396,Imports Under,Psagot,CABERNET FRANC MEVUSHAL PSAGOT 750 ML,Cabernet Franc,,2019,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.3,12.6,12.3,32.85,0.83,0,0,70,765,"Grapes from two vineards were each harvested at the optimum time. Each vineard's fruit was fermented separately, pressed, then blended. The blended wine was aged for 4 months in old French and Hungarian 300 L barrels. Then raked, filtered and bottled.",Kosher For Passover,No,OU; Badatz Edah HaChareidis,No,No,,"Poultry baked with fresh or dry herbs, good pizza, pasta with red sauces.",Yaacov Oryah,0,Limestone Soil,"Vineards with significant distance from the Mediterranean Sea resulting in big differences between day and night temperatures (continental climate). The high elevation vineards are fully exposed to the evening mediterranean breeze, resulting in fast cooling vines, slowing metabolism and resulting of self preservence of natural acidity.",12 months oak aged.,14.00,3.72,4.2,1.6,0,,,
37412,087752024379,10087752024376,Imports Under,Or Haganuz,AMUKA CABERNET SAUVIGNON 375 ML,Cabernet Sauvignon,,2020,Red,No,,,Dry,Israel,,375,ML,Tec Cork,Glass,0,0,0,0,12,4.5,7.3,9.6,9.8,18,0.4,0,0,144,300,"Hand picking harvest, crushing, controlled temperature fermentation, remontage, pressing, flotation, ageing in french oak.",Kosher For Passover,Yes,OU; Badatz Jerusalem,No,No,,"A wine to accompany most types of foods, especially savoury chicken dishes.",Aharon Ziv,0,Terra Rossa,"The winter before the growing season was overcast in the rains, but the temperatures provided the cold requirements for vines. The ripening season was in moderate weather conditions, except for a few weeks that were particularly hot.","French Oak, 6 months",14.00,3.82,4.76,2.4,0,,,
37592,087752016367,20087752016361,Imports Under,Or Haganuz,ELIMA 750 ML,,Cabernet Sauvignon/Cabernet Franc,2019,Red,No,,,Dry,Israel,Galilee,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.8,12.7,12.8,39.4,0.92,15,5,75,1200,"Selective hand picking harvest, crushing, controlled temperature fermentation, remontage, pressing, flotation, ageing in french oak barrel. No added sulfites. ",Kosher For Passover,No,OU; Badatz Jerusalem,No,No,"Rich blackberry aroma, with a hint of tobacco, vanilla and cedarwood. Medium-bodied with a long, lingering finish.",Suitable for most types of food. ,Aharon Ziv,0,Terra Rossa,"The growing season preceding the 2016 harvest began in the rainy winter, after which the vines awoke to wet ground and excellent conditions for growth. Spring began earlier than the average in most seasons and as a result, ripening was preceded by most of the plots. Throughout the season the weather was mild and without extreme events.",French oak barrels 14 months,14.50,3.8,4.5999999999999996,1.7,0,,,
37595,087752018514,10087752018511,Imports Under,Or Haganuz,HAR SINAI PISGA 750 ML,,Cabernet Sauvignon/Merlot,2016,Red,No,,,Sweet,Israel,Galilee,750,ML,Natural Cork,Glass,0,0,0,0,6,4.5,9.3,13.3,13.5,27.05,0.97,15,5,75,200,"Selective hand picking harvest crushing ,thermovinification, controlled temperature fermentation, alcohol fortification, pressing, ageing in oak barrel.",Kosher For Passover,No,OU; Badatz Jerusalem,No,No,"Rich blackberry jam aroma, with a hint of raisins, caramel, walnuts, vanilla and cedarwood. Full-bodied with a long, lingering finish.",,Aharon Ziv,0,Mostly terra rossa with basalt.,"The winter preceding the 2014 vintage started with a snowstorm that satisfied most of the vines' cold demands. The rest of the winter was low in sediment. In early May, a rain system compensated for the lack of precipitation and allowed the vines to rise in moist soil. The weather throughout the season was mild and even cooler than average and without extreme events.","French Oak barrels 36 months, Outdoors",15.00,3.6,3.1,102.2,0,,,
39610,877520135570,0110087752013554,Imports Under,Alexander,ALEXANDER THE GREAT CABERNET SAUV 750 ML,Cabernet Sauvignon,,2014,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,6,4.5,12.8,23.4,3.9,23.6,0.68,5,13,65,,,Kosher For Passover,No,OU; Rabbi Babad,No,No,,,,0,,,,14.00,,,,0,,,
35901,087752021781,10087752021788,Imports Under,Domaine Du Castel,LA VIE ROUGE DU CASTEL 750 ML,,Cabernet Sauvignon/Merlot/Petit Verdot ,2019,Red,No,,,Dry,Israel,Judean Hills,750,ML,Natural Cork,Glass,11.85,2.85,2.85,2.75,12,9,12.6,19.5,6.5,34.45,0.92,7,8,56,,,Kosher For Passover,No,OK; Badatz Beit Yosef; Haredim,No,No,"A refined yet not too sophisticated wine combining notes of black cherry, blackberry/mint on both the nose/medium-bodied palate, with hints of roasted herbs/dark chocolate on the finish, as well as soft tannins.",,Eli/Eytan Ben Zaken,0,"Clay, lime stone/terra rosa.","All our vineyards are located in the Judean Hills, within a 4.5 km radium of our winery, at an average height of approximately 750 meters above sea level.",Cencrete tanks,14.00,3.64,5.78,3.5,0,,,
38220,087752021637,10087752021634,Imports Under,Tabor,ADAMA CHARDONNAY 750 ML,Chardonnay,,2019,White,No,,,Dry,Israel,,750,ML,Screw Cap,Glass,11.65,3.15,3.15,2.8,12,9,10.3,13.5,12,34.5,0.97,11,5,55,,Crushed and pressed. 50% fermented in oak. Lightly ML. blended before bottling.,Kosher For Passover,No,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,"Notes of green apples and citrus notes with a hint of spicy vanilla. Medium-bodied with on the palate ripe apples, lime, fresh almonds with refreshing acidity and a medium to long finish.","Rich fish, carbs, and white meat.
",Arie Nesher and Or Nidbach,0,,,50% aged in Oak,14.00,3.4,5.2,3.5,0,,,
38060,087752016015,10087752016012,Imports Under,Tabor,MT TABOR SHIRAZ 750 ML,Shiraz,,2019,Red,No,,,Dry,Israel,Galilee,750,ML,Natural Cork,Glass,0,0,0,0,12,9,8.8,12.3,13,34.75,0.81,15,5,85,2800,14 days skin fermented. ML fermented. Blended and bottled.,Kosher For Passover,Yes,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,Classic aromas and flavors of ripe fruits and violets combined with light earthy notes are present.,"Red meat, white meat, roasted veggies.",Arie Nesher and Or Nidbach,0,Chalk,"900 m, plateau soil",Oak Staves,14.25,3.63,5.0999999999999996,3.2,0,,,
39180,019962401602,,Imports Under,Covenant,COVENANT ISRAEL BLUE C ADOM (Red) 750 ML,,Syrah/Cabernet,2018,Red,No,,,Dry,Israel,,750,ML,Diam Cork,Glass,11.75,3.2,3.2,3.2,12,9,12.4,20,7.7,40.1,1.11,0,0,55,1100,"Hand picked, de-stemmed, cold maceration, fermentation in stainless steel tanks (native yeast), press goes to adom, malolactic fermentation, aged for 18 months in neutral french oak barrels.",Kosher For Passover,No,OU; Tartikov,No,No,,"Pizza, barbecue (any grilled meats or vegetables), shepherds pie, roast chicken,  truffle macaroni and cheese and risotto",Jeff Morgan / Ari Erle,0,Terra Rossa and Limestone,"Mediterranean climate, cool/mild winters, dry/hot summers, long growing season, little seasonal change.",18 months neutral frenh oak barrels,14.60,3.74,5.5,0.7,0,,,
37280,851561007126,10851561007123,Imports Under,Carmel Wines,GEWURZTRAMINER APPELLATION 750 ML,Gewürztraminer,,2019,White,No,,,Semi Dry,Israel,Judean Hills,750,ML,Diam,Glass,0,0,0,0,12,9,9.3,12.3,13.4,34.75,0.89,0,0,70,,"Crushing, pressing, cold settling, fermentation under controlled temperature, ageing in stainless steel tanks.",Kosher For Passover,No,OU; Chug Chasam Sofer (Bnei Brak),No,No,"Light green-ish gold in color, with notes of white peach, lychee, tangerine and spring flowers. Light to medium-bodied, off-dry, with on the palate fresh lychee, peach, ripe tangerine, apricot, and guava with medium acidity, and a pleasant hint of spicy vanilla on the moderately long finish.",,Iftah Perets,0,,,Bottle aged,12.50,3.34,5,8.6,0,,,
30275,087752023327,10087752023324,Imports Under,Teperberg,MALBEC VISION TEPERBERG 750ML,Malbec,,2020,Red,No,,,Dry,Israel,,750,ML,Diam,Glass,0,0,0,0,12,9,9.1,11.7,13.1,34.65,0.81,17,5,85,12500,"Destemmed, crushed, yeast pitched, fermentation under controlled temperature with dynamic pump-overs, pressed at dryness, MLF, racking.",Kosher For Passover,Yes,OU; Badatz Eidah Chareidit; Machfud,No,No,"Dark ruby toward garnet, with on the nose and palate red fruits and cedar wood, raspberries and sour cherries and some herbaceousness as well on the mid-palate in fine balance with the fruit and the wood leading to a long finish.",Sirloin steak.,"Shiki Rauchberger, Olivier Fratty, Dani Friedenberg",0,Grumusol,"Plateau, Mediterranean climate ",3 months with French and American oak ,12.50,3.71,5.3,dry,0,,,
19280,090282555701,10090282555708,Sparkling,Hagafen,BRUT ROSE SPARKLING HAGAFEN 750 ML,Pinot Noir,,2019,Rose,No,,,Dry,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,11.5,14.8,13,46.95,1.28,11,4,44,,,Kosher For Passover,Yes,OU,No,No,,,,0,,,,12.00,,,,0,,,
45210,087752019122,10087752019129,Imports Under,French Selections,CHATEAU PICAMPEAU 750ML,,,2014,,No,,,,,,750,ML,,,0,0,0,0,12,9,12.1,19.1,6.5,35.45,0.87,7,8,56,,,,No,,No,No,,,,,,,,13.00,,,,,,,
40720,087752021200,10087752021207,Imports Under,French Selections,CHATEAU DE RAYNE VIGNEAU 750 ML,,Semillon/Sauvignon Blanc,2018,White,No,,,Sweet,France,Sauternes,750,ML,,Glass,0,0,0,0,12,9,12.8,19.4,7.5,43.1,1.08,7,8,56,,,Kosher For Passover,No,OU; Rabbi Seckbach,No,No,"Bright gold with complex aromas of heather, honeysuckle, mango and lemon curd. Full-bodied with an oily texture and layers of honey, lemon meringue pie, roasted nuts with intense acidity.",,,0,,,,13.80,,,,0,,,
10761,087752019832,10087752019839,Wines Under,Kedem Wines,CHABLIS M SERIES 1.5 LIT,Chardonnay,,,White,No,,,Semi Dry,USA,New York,1.50,L,,Glass,0,0,0,0,6,9,9.6,13.7,11.8,32.1,0.9,13,5,65,,,Kosher For Passover,No,OU; Tzelem Rav,No,No,,,,0,,,,12.00,,,,0,,,
31750,087752011102,10087752011109,Imports Under,Barkan,PINOT NOIR CLASSIC BARKAN 750 ML,Pinot Noir,,2019,Red,No,,,Dry,Israel,Negev,750,ML,,Glass,0,0,0,0,12,9,9.9,13.2,11.9,31.75,0.9,14,5,70,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer(Petach Tikvah); Rabbi Berger,No,No,Strawberry aromas with hints of black cherries and mint.,,,0,,,,12.50,,,,0,,,
35970,087752009840,10087752009847,Imports Under,Domaine Du Castel,PETIT CASTEL 750 ML,,Cabernet Sauvignon/Merlot/Petit Verdot/Cabernet Franc/Malbec,2019,Red,No,,,Dry,Israel,Judean Hills,750,ML,Natural Cork,Glass,2.9,2.9,11.8,0,12,9,12.4,19,6.8,36.9,0.93,7,8,56,,,Kosher For Passover,No,OK; Badatz Beit Yosef; Haredim,No,No,"Dark ruby color, medium-bodied, with notes of wild berry, spices, herbs/sweet cedar.",,Eli/Eytan Ben Zaken,0,"Clay, lime stone/terra rosa.","All our vineyards are located in the Judean Hills, within a 4.5 km radium of our winery, at an average height of approximately 750 meters above sea level.",Barrels,14.00,3.53,5.96,3.8,0,,,
31540,087752008850,10087752008857,Imports Under,Barkan,SAUVIGNON BLANC CLASSIC BARKAN 750 ML,Sauvignon Blanc,,2020,White,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,12,9,8.9,12.5,12.8,35,0.82,16,5,80,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer(Petach Tikvah); Rabbi Berger,No,No,"Bright passion fruit, nectarine and green apple flavors that linger bracingly through the zingy finish.",,,0,,,,12.00,,,,0,,,
38610,087752014905,10087752014902,Imports Under,Tulip,TULIP CABERNET SAUVIGNON 750 ML,Cabernet Sauvignon,,2020,Red,No,,,Dry,Israel,Judean Hills,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.6,11.8,12.8,35.15,0.84,0,0,75,3000,"Crushing, fermentation under controlled temperature, ageing in Barrels for 6 months.",Kosher For Passover,No,OK; Rabbi Babad; Beit Yosef,No,No,"The 2010 Just Cabernet Sauvignon is a delicious wine. Dark ruby in color, it offers black currant fruit/cedar aromas on the nose. Aged for 8 months in French oak barrels, it has a soft texture, elegant mouth feel/soft round tannins.",Grilled meet/lamb.,David Bar-ilan,0,Terra Rosa/volcanic,"Mediteranian climate, cool winter, hot summer, dry warm autumn",barrel aged,14.00,3.7,4.8,2.2000000000000002,0,,,
36890,087752019061,10087752019068,Imports Under,Matar,STRATUS MATAR 750 ML,Shiraz,,2018,Red,No,,,Dry,Israel,Galilee,750,ML,Natural Cork,Glass,0,0,0,0,12,9,12.5,18.3,6.9,41.25,0.91,7,8,70,750,"Crush, fermentation under controlled temperature  in stainless steel tanks, press, rack, aging in barrels.",Kosher For Passover,No,OK,No,No,"Hand harvested from low yield vineyards, one can discern flavors of cocoa and spice with a down to earth, rich drinkability.",,Tal Pelter,0,Volcanic and tera rosa soil,"Meaditrian climate, high altitud, cold nights, cold winter, dry summer with cool nights.",14 months french oak,15.20,3.5,,,0,,,
34420,087752013922,10087752013929,Imports Under,Binyamina,THE CHOSEN ONYX BINYAMINA 750 ML,,,2018,,No,,,,,,750,ML,,,12,3.5,3.5,0,6,4.5,13.7,13.7,8,40,0,0,0,54,,,,No,,No,No,,,,,,,,13.50,,,,,,,
14230,087752002803,10087752002800,Wines Under,Herzog,CHARDONNAY S/R HERZOG 750 ML,Chardonnay,,2019,White,No,,,Dry,USA,"Russian River, California",750,ML,Natural Cork,Glass,11.61,3.02,3.02,1.4,12,9,10.6,14.4,12.1,35.3,1.07,13,4,52,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Bright gold in color, with on the nose and palate baked apple, lemon rind and pear with notes of toasted almond, butter and a creamy finish. Long and elegant.",,,0,,,,14.00,,,,0,,,
35802,087752013830,10087752013837,Imports Under,Netofa,DOMAINE NETOFA WHITE 750 ML,,,2020,,No,,,,,,750,ML,,,0,0,0,0,12,9,10,13.2,11.75,36,0.9,0,0,70,,,,No,,No,No,,,,,,,,12.50,,,,,,,
33121,087752023679,10087752023676,Imports Under,Nadiv,NADIV RESHIT ROSE 750 ML,,90% Tempranillo and 10% Viognier,2020,Rose,No,,,Dry,Israel,,750,ML,,Glass,0,0,0,0,12,9,12.8,19.6,7.5,36.15,1.09,7,8,56,,,Kosher For Passover,No,OU; Chug Chasam Sofer Bnei Brak;  Rav Rubin,No,No,,,,0,,,,12.50,,,,0,,,
